"id";"user_id";"bike_id";"start_time";"end_time";"start_pos";"end_pos";"start_cost";"var_cost";"park_cost"
"2711";"175";"710";"2023-11-17 21:23";"2023-11-17 21:28";"[13.54849,59.39603]";"[13.54244,59.39603]";"10.00";"12.47";"100.00"
"2712";"176";"710";"2023-11-17 21:41";"2023-11-17 21:47";"[13.54244,59.39603]";"[13.5464,59.39673]";"10.00";"15.97";"100.00"
"2713";"218";"228";"2023-11-17 21:46";"2023-11-17 21:47";"[18.04468,59.32631]";"[18.04386,59.32631]";"10.00";"2.70";"100.00"
"2714";"177";"710";"2023-11-17 22:01";"2023-11-17 22:05";"[13.5464,59.39673]";"[13.54849,59.39603]";"10.00";"11.11";"100.00"
"2715";"210";"723";"2023-11-17 22:07";"2023-11-17 22:11";"[13.52324,59.3936]";"[13.52126,59.39164]";"10.00";"9.21";"100.00"
"2716";"510";"16";"2023-11-17 22:14";"2023-11-17 22:21";"[18.04896,59.33182]";"[18.05508,59.33312]";"10.00";"20.33";"100.00"
"2717";"948";"74";"2023-11-17 22:19";"2023-11-17 22:25";"[18.03819,59.34828]";"[18.03293,59.35065]";"10.00";"15.51";"100.00"
"2718";"949";"74";"2023-11-17 22:40";"2023-11-17 22:45";"[18.03293,59.35065]";"[18.02785,59.34952]";"10.00";"12.84";"100.00"
"2719";"45";"112";"2023-11-18 09:23";"2023-11-18 09:33";"[18.07092,59.34435]";"[18.07712,59.34484]";"10.00";"29.51";"100.00"
"2720";"696";"498";"2023-11-18 09:24";"2023-11-18 09:27";"[13.47067,59.38801]";"[13.47366,59.39183]";"10.00";"8.98";"100.00"
"2721";"313";"558";"2023-11-18 09:34";"2023-11-18 09:42";"[13.49085,59.38184]";"[13.49368,59.38402]";"10.00";"21.43";"100.00"
"2722";"45";"112";"2023-11-18 09:44";"2023-11-18 09:47";"[18.07712,59.34484]";"[18.07505,59.34168]";"10.00";"8.64";"100.00"
"2723";"697";"498";"2023-11-18 09:44";"2023-11-18 09:46";"[13.47366,59.39183]";"[13.47392,59.38942]";"10.00";"3.59";"100.00"
"2724";"698";"498";"2023-11-18 09:54";"2023-11-18 09:58";"[13.47392,59.38942]";"[13.47067,59.38801]";"10.00";"11.15";"100.00"
"2725";"313";"558";"2023-11-18 09:57";"2023-11-18 10:00";"[13.49368,59.38402]";"[13.49515,59.382]";"10.00";"6.98";"100.00"
"2726";"45";"112";"2023-11-18 10:03";"2023-11-18 10:09";"[18.07504,59.34168]";"[18.07092,59.34435]";"10.00";"17.21";"100.00"
"2727";"913";"552";"2023-11-18 10:28";"2023-11-18 10:39";"[13.57351,59.39825]";"[13.57553,59.40237]";"10.00";"30.59";"100.00"
"2728";"314";"558";"2023-11-18 10:40";"2023-11-18 10:44";"[13.49515,59.382]";"[13.49085,59.38184]";"10.00";"9.85";"100.00"
"2729";"85";"434";"2023-11-18 10:45";"2023-11-18 10:55";"[13.45821,59.37788]";"[13.45951,59.37975]";"10.00";"28.08";"100.00"
"2730";"913";"552";"2023-11-18 10:59";"2023-11-18 11:01";"[13.57553,59.40237]";"[13.57548,59.40054]";"10.00";"5.62";"100.00"
"2731";"914";"552";"2023-11-18 11:33";"2023-11-18 11:40";"[13.57548,59.40054]";"[13.57351,59.39825]";"10.00";"18.78";"100.00"
"2732";"85";"434";"2023-11-18 11:34";"2023-11-18 11:36";"[13.45951,59.37975]";"[13.45821,59.37788]";"10.00";"3.48";"100.00"
"2733";"301";"709";"2023-11-18 11:37";"2023-11-18 11:41";"[13.45435,59.38284]";"[13.45423,59.38284]";"10.00";"9.04";"100.00"
"2734";"163";"583";"2023-11-18 11:45";"2023-11-18 11:54";"[13.50295,59.38876]";"[13.50965,59.38529]";"10.00";"26.42";"100.00"
"2735";"848";"23";"2023-11-18 11:50";"2023-11-18 11:55";"[18.06465,59.34327]";"[18.07213,59.34155]";"10.00";"12.93";"100.00"
"2736";"301";"709";"2023-11-18 12:09";"2023-11-18 12:12";"[13.45423,59.38284]";"[13.45022,59.38313]";"10.00";"7.34";"100.00"
"2737";"164";"583";"2023-11-18 12:45";"2023-11-18 12:50";"[13.50965,59.38529]";"[13.50601,59.38671]";"10.00";"13.75";"100.00"
"2738";"301";"709";"2023-11-18 12:52";"2023-11-18 12:55";"[13.45022,59.38313]";"[13.45435,59.38284]";"10.00";"8.65";"100.00"
"2739";"849";"23";"2023-11-18 12:54";"2023-11-18 12:58";"[18.07213,59.34155]";"[18.06578,59.34048]";"10.00";"10.38";"100.00"
"2740";"164";"583";"2023-11-18 12:59";"2023-11-18 13:04";"[13.50601,59.38671]";"[13.50295,59.38876]";"10.00";"12.46";"100.00"
"2741";"849";"23";"2023-11-18 13:04";"2023-11-18 13:07";"[18.06579,59.34048]";"[18.06465,59.34327]";"10.00";"8.75";"100.00"
"2742";"637";"699";"2023-11-18 14:53";"2023-11-18 15:05";"[13.48983,59.37169]";"[13.48713,59.37323]";"10.00";"33.15";"100.00"
"2743";"735";"797";"2023-11-18 15:16";"2023-11-18 15:26";"[11.94096,57.70824]";"[11.94031,57.70819]";"10.00";"27.21";"100.00"
"2744";"638";"699";"2023-11-18 15:18";"2023-11-18 15:22";"[13.48713,59.37323]";"[13.49032,59.37407]";"10.00";"9.36";"100.00"
"2745";"859";"705";"2023-11-18 15:38";"2023-11-18 15:47";"[13.55854,59.40942]";"[13.55678,59.40838]";"10.00";"24.89";"100.00"
"2746";"736";"797";"2023-11-18 15:42";"2023-11-18 15:48";"[11.94031,57.70819]";"[11.93683,57.70861]";"10.00";"15.17";"100.00"
"2747";"199";"61";"2023-11-18 15:44";"2023-11-18 15:51";"[18.02569,59.33412]";"[18.02325,59.34057]";"10.00";"18.19";"100.00"
"2748";"737";"797";"2023-11-18 16:09";"2023-11-18 16:11";"[11.93683,57.70861]";"[11.94096,57.70824]";"10.00";"5.00";"100.00"
"2749";"639";"699";"2023-11-18 16:11";"2023-11-18 16:17";"[13.49032,59.37407]";"[13.48983,59.37169]";"10.00";"16.29";"100.00"
"2750";"200";"61";"2023-11-18 16:14";"2023-11-18 16:23";"[18.02325,59.34057]";"[18.02429,59.33721]";"10.00";"26.73";"100.00"
"2751";"860";"705";"2023-11-18 16:20";"2023-11-18 16:23";"[13.55678,59.40838]";"[13.55551,59.41045]";"10.00";"7.38";"100.00"
"2752";"469";"652";"2023-11-18 16:40";"2023-11-18 16:46";"[13.50496,59.3799]";"[13.50832,59.38345]";"10.00";"16.63";"100.00"
"2753";"690";"953";"2023-11-18 16:44";"2023-11-18 16:55";"[11.95801,57.69734]";"[11.95804,57.69528]";"10.00";"32.62";"100.00"
"2754";"41";"919";"2023-11-18 16:55";"2023-11-18 17:06";"[11.96665,57.69953]";"[11.9693,57.69811]";"10.00";"30.16";"100.00"
"2755";"200";"61";"2023-11-18 17:11";"2023-11-18 17:14";"[18.02429,59.33721]";"[18.02569,59.33412]";"10.00";"8.35";"100.00"
"2756";"861";"705";"2023-11-18 17:21";"2023-11-18 17:23";"[13.55551,59.41045]";"[13.55854,59.40942]";"10.00";"4.91";"100.00"
"2757";"469";"652";"2023-11-18 17:25";"2023-11-18 17:27";"[13.50832,59.38345]";"[13.50823,59.38141]";"10.00";"4.19";"100.00"
"2758";"41";"919";"2023-11-18 17:30";"2023-11-18 17:33";"[11.9693,57.69811]";"[11.96665,57.69953]";"10.00";"6.81";"100.00"
"2759";"691";"953";"2023-11-18 17:49";"2023-11-18 17:54";"[11.95804,57.69528]";"[11.95801,57.69734]";"10.00";"14.77";"100.00"
"2760";"470";"652";"2023-11-18 17:51";"2023-11-18 17:57";"[13.50823,59.38141]";"[13.50496,59.3799]";"10.00";"15.95";"100.00"
"2761";"454";"105";"2023-11-18 19:52";"2023-11-18 20:02";"[18.03838,59.32195]";"[18.04178,59.32061]";"10.00";"28.52";"100.00"
"2762";"455";"105";"2023-11-18 20:07";"2023-11-18 20:13";"[18.04178,59.32061]";"[18.03514,59.32282]";"10.00";"17.49";"100.00"
"2763";"456";"105";"2023-11-18 20:26";"2023-11-18 20:32";"[18.03514,59.32282]";"[18.03838,59.32195]";"10.00";"15.88";"100.00"
"2764";"445";"32";"2023-11-18 21:23";"2023-11-18 21:31";"[18.07122,59.33435]";"[18.0712,59.33444]";"10.00";"23.63";"100.00"
"2765";"445";"32";"2023-11-18 22:18";"2023-11-18 22:22";"[18.0712,59.33444]";"[18.06671,59.33719]";"10.00";"10.30";"100.00"
"2766";"162";"282";"2023-11-18 22:35";"2023-11-18 22:42";"[18.08376,59.34573]";"[18.08493,59.3437]";"10.00";"18.44";"100.00"
"2767";"445";"32";"2023-11-18 22:36";"2023-11-18 22:41";"[18.06671,59.33719]";"[18.07122,59.33435]";"10.00";"13.27";"100.00"
"2768";"990";"12";"2023-11-18 22:38";"2023-11-18 22:52";"[18.09423,59.30781]";"[18.09228,59.30904]";"10.00";"39.48";"100.00"
"2769";"37";"840";"2023-11-18 22:59";"2023-11-18 23:03";"[11.90578,57.69521]";"[11.90257,57.69489]";"10.00";"10.59";"100.00"
"2770";"162";"282";"2023-11-18 23:23";"2023-11-18 23:28";"[18.08493,59.3437]";"[18.08376,59.34573]";"10.00";"14.64";"100.00"
"2771";"38";"840";"2023-11-18 23:34";"2023-11-18 23:40";"[11.90257,57.69489]";"[11.90578,57.69521]";"10.00";"16.93";"100.00"
"2772";"991";"12";"2023-11-18 23:47";"2023-11-18 23:50";"[18.09228,59.30904]";"[18.09787,59.31011]";"10.00";"8.69";"100.00"
"2773";"992";"12";"2023-11-19 00:33";"2023-11-19 00:38";"[18.09787,59.31011]";"[18.09423,59.30781]";"10.00";"12.80";"100.00"
"2774";"672";"578";"2023-11-19 09:16";"2023-11-19 09:24";"[13.45864,59.37501]";"[13.45974,59.37903]";"10.00";"23.82";"100.00"
"2775";"672";"578";"2023-11-19 10:07";"2023-11-19 10:10";"[13.45974,59.37903]";"[13.45825,59.37626]";"10.00";"8.97";"100.00"
"2776";"672";"578";"2023-11-19 10:21";"2023-11-19 10:26";"[13.45825,59.37626]";"[13.45864,59.37501]";"10.00";"14.95";"100.00"
"2777";"491";"144";"2023-11-19 11:20";"2023-11-19 11:33";"[18.03116,59.34511]";"[18.03781,59.34164]";"10.00";"36.95";"100.00"
"2778";"963";"469";"2023-11-19 11:41";"2023-11-19 11:48";"[13.53896,59.39892]";"[13.542,59.39854]";"10.00";"18.93";"100.00"
"2779";"979";"83";"2023-11-19 11:51";"2023-11-19 12:05";"[18.04865,59.31618]";"[18.04468,59.3208]";"10.00";"39.80";"100.00"
"2780";"1026";"243";"2023-11-19 11:54";"2023-11-19 12:02";"[18.09476,59.31603]";"[18.08459,59.31611]";"10.00";"23.64";"100.00"
"2781";"491";"144";"2023-11-19 12:24";"2023-11-19 12:30";"[18.03781,59.34164]";"[18.0361,59.34337]";"10.00";"17.91";"100.00"
"2782";"980";"83";"2023-11-19 12:36";"2023-11-19 12:44";"[18.04468,59.3208]";"[18.04901,59.31966]";"10.00";"23.52";"100.00"
"2783";"963";"469";"2023-11-19 12:38";"2023-11-19 12:43";"[13.542,59.39854]";"[13.53797,59.39672]";"10.00";"12.57";"100.00"
"2784";"1027";"243";"2023-11-19 12:47";"2023-11-19 12:51";"[18.08459,59.31611]";"[18.0892,59.31573]";"10.00";"10.66";"100.00"
"2785";"1059";"1";"2023-11-19 12:51";"2023-11-19 12:56";"[18.05767,59.33464]";"[18.05262,59.34012]";"10.00";"13.78";"100.00"
"2786";"491";"144";"2023-11-19 12:58";"2023-11-19 13:04";"[18.0361,59.34337]";"[18.03116,59.34511]";"10.00";"16.64";"100.00"
"2787";"964";"469";"2023-11-19 13:11";"2023-11-19 13:14";"[13.53797,59.39672]";"[13.53896,59.39892]";"10.00";"7.41";"100.00"
"2788";"1059";"1";"2023-11-19 13:18";"2023-11-19 13:22";"[18.05262,59.34012]";"[18.058,59.33804]";"10.00";"10.71";"100.00"
"2789";"981";"83";"2023-11-19 13:34";"2023-11-19 13:41";"[18.04901,59.31966]";"[18.04865,59.31618]";"10.00";"18.79";"100.00"
"2790";"197";"389";"2023-11-19 13:37";"2023-11-19 13:42";"[13.48252,59.38336]";"[13.48598,59.38355]";"10.00";"14.64";"100.00"
"2791";"392";"19";"2023-11-19 13:39";"2023-11-19 13:53";"[18.05948,59.34871]";"[18.05988,59.34877]";"10.00";"39.78";"100.00"
"2792";"1028";"243";"2023-11-19 13:39";"2023-11-19 13:42";"[18.0892,59.31573]";"[18.09476,59.31603]";"10.00";"7.94";"100.00"
"2793";"1059";"1";"2023-11-19 13:41";"2023-11-19 13:48";"[18.058,59.33804]";"[18.05767,59.33464]";"10.00";"18.77";"100.00"
"2794";"197";"389";"2023-11-19 14:14";"2023-11-19 14:17";"[13.48598,59.38355]";"[13.48252,59.38336]";"10.00";"6.69";"100.00"
"2795";"411";"645";"2023-11-19 14:16";"2023-11-19 14:20";"[13.5716,59.40603]";"[13.56867,59.40721]";"10.00";"9.16";"100.00"
"2796";"494";"272";"2023-11-19 14:32";"2023-11-19 14:44";"[18.04969,59.3495]";"[18.05356,59.34538]";"10.00";"35.34";"100.00"
"2797";"392";"19";"2023-11-19 14:44";"2023-11-19 14:47";"[18.05988,59.34877]";"[18.05926,59.34579]";"10.00";"6.69";"100.00"
"2798";"543";"147";"2023-11-19 14:50";"2023-11-19 15:00";"[18.05085,59.34923]";"[18.04066,59.3481]";"10.00";"27.51";"100.00"
"2799";"494";"272";"2023-11-19 14:54";"2023-11-19 14:56";"[18.05356,59.34538]";"[18.0514,59.34785]";"10.00";"5.12";"100.00"
"2800";"393";"19";"2023-11-19 14:57";"2023-11-19 15:02";"[18.05926,59.34579]";"[18.05948,59.34871]";"10.00";"13.99";"100.00"
"2801";"411";"645";"2023-11-19 14:59";"2023-11-19 15:03";"[13.56867,59.40721]";"[13.5716,59.40603]";"10.00";"9.21";"100.00"
"2802";"544";"147";"2023-11-19 15:18";"2023-11-19 15:22";"[18.04066,59.3481]";"[18.04653,59.34755]";"10.00";"10.61";"100.00"
"2803";"427";"611";"2023-11-19 15:30";"2023-11-19 15:42";"[13.4555,59.37035]";"[13.46503,59.37128]";"10.00";"35.45";"100.00"
"2804";"544";"147";"2023-11-19 15:47";"2023-11-19 15:53";"[18.04653,59.34755]";"[18.05085,59.34923]";"10.00";"17.75";"100.00"
"2805";"495";"272";"2023-11-19 15:50";"2023-11-19 15:54";"[18.0514,59.34785]";"[18.04969,59.3495]";"10.00";"9.87";"100.00"
"2806";"428";"611";"2023-11-19 16:18";"2023-11-19 16:20";"[13.46503,59.37128]";"[13.45986,59.37153]";"10.00";"4.96";"100.00"
"2807";"871";"259";"2023-11-19 16:36";"2023-11-19 16:39";"[18.03237,59.35116]";"[18.02762,59.34968]";"10.00";"8.54";"100.00"
"2808";"428";"611";"2023-11-19 16:45";"2023-11-19 16:49";"[13.45986,59.37153]";"[13.4555,59.37035]";"10.00";"9.55";"100.00"
"2809";"642";"630";"2023-11-19 16:49";"2023-11-19 16:55";"[13.51834,59.40572]";"[13.51897,59.40494]";"10.00";"15.54";"100.00"
"2810";"871";"259";"2023-11-19 16:58";"2023-11-19 17:00";"[18.02762,59.34968]";"[18.02818,59.35171]";"10.00";"4.51";"100.00"
"2811";"950";"607";"2023-11-19 17:21";"2023-11-19 17:31";"[13.48348,59.37811]";"[13.48481,59.37667]";"10.00";"29.16";"100.00"
"2812";"642";"630";"2023-11-19 17:27";"2023-11-19 17:30";"[13.51897,59.40494]";"[13.5148,59.40408]";"10.00";"7.53";"100.00"
"2813";"872";"259";"2023-11-19 17:34";"2023-11-19 17:36";"[18.02818,59.35171]";"[18.03237,59.35116]";"10.00";"4.78";"100.00"
"2814";"201";"62";"2023-11-19 18:15";"2023-11-19 18:23";"[18.0772,59.31584]";"[18.08475,59.31144]";"10.00";"23.49";"100.00"
"2815";"642";"630";"2023-11-19 18:15";"2023-11-19 18:17";"[13.5148,59.40408]";"[13.51834,59.40572]";"10.00";"4.66";"100.00"
"2816";"1047";"600";"2023-11-19 18:15";"2023-11-19 18:22";"[13.48693,59.40823]";"[13.49103,59.40701]";"10.00";"20.96";"100.00"
"2817";"950";"607";"2023-11-19 18:25";"2023-11-19 18:27";"[13.48481,59.37667]";"[13.4883,59.37801]";"10.00";"4.80";"100.00"
"2818";"1048";"600";"2023-11-19 18:34";"2023-11-19 18:37";"[13.49103,59.40701]";"[13.49016,59.40962]";"10.00";"6.05";"100.00"
"2819";"951";"607";"2023-11-19 18:38";"2023-11-19 18:41";"[13.4883,59.37801]";"[13.48348,59.37811]";"10.00";"7.15";"100.00"
"2820";"201";"62";"2023-11-19 19:00";"2023-11-19 19:03";"[18.08475,59.31144]";"[18.0801,59.31302]";"10.00";"8.68";"100.00"
"2821";"1048";"600";"2023-11-19 19:31";"2023-11-19 19:34";"[13.49015,59.40962]";"[13.48693,59.40823]";"10.00";"7.66";"100.00"
"2822";"202";"62";"2023-11-19 20:01";"2023-11-19 20:05";"[18.0801,59.31302]";"[18.0772,59.31584]";"10.00";"9.86";"100.00"
"2823";"835";"44";"2023-11-19 20:37";"2023-11-19 20:46";"[18.06149,59.3248]";"[18.06579,59.32553]";"10.00";"24.27";"100.00"
"2824";"551";"702";"2023-11-19 21:18";"2023-11-19 21:26";"[13.49723,59.40914]";"[13.49827,59.40961]";"10.00";"21.90";"100.00"
"2825";"527";"783";"2023-11-19 21:23";"2023-11-19 21:30";"[11.98865,57.7201]";"[11.99079,57.72329]";"10.00";"18.34";"100.00"
"2826";"835";"44";"2023-11-19 21:23";"2023-11-19 21:25";"[18.06579,59.32553]";"[18.06032,59.3277]";"10.00";"5.90";"100.00"
"2827";"552";"702";"2023-11-19 21:32";"2023-11-19 21:35";"[13.49827,59.40961]";"[13.49723,59.40914]";"10.00";"8.90";"100.00"
"2828";"835";"44";"2023-11-19 21:54";"2023-11-19 21:58";"[18.06032,59.3277]";"[18.06149,59.3248]";"10.00";"9.47";"100.00"
"2829";"527";"783";"2023-11-19 22:17";"2023-11-19 22:24";"[11.99079,57.72329]";"[11.99121,57.721]";"10.00";"18.17";"100.00"
"2830";"52";"35";"2023-11-19 22:26";"2023-11-19 22:39";"[18.03363,59.31616]";"[18.02189,59.31694]";"10.00";"36.91";"100.00"
"2831";"527";"783";"2023-11-19 23:07";"2023-11-19 23:10";"[11.99121,57.721]";"[11.98865,57.7201]";"10.00";"7.47";"100.00"
"2832";"53";"35";"2023-11-19 23:38";"2023-11-19 23:47";"[18.02189,59.31694]";"[18.02835,59.31698]";"10.00";"24.84";"100.00"
"2833";"54";"35";"2023-11-20 00:19";"2023-11-20 00:26";"[18.02835,59.31698]";"[18.03363,59.31616]";"10.00";"19.86";"100.00"
"2834";"511";"174";"2023-11-20 09:52";"2023-11-20 10:05";"[18.08819,59.31778]";"[18.08717,59.31392]";"10.00";"36.38";"100.00"
"2835";"512";"174";"2023-11-20 10:33";"2023-11-20 10:38";"[18.08717,59.31392]";"[18.08776,59.31549]";"10.00";"14.27";"100.00"
"2836";"512";"174";"2023-11-20 10:48";"2023-11-20 10:53";"[18.08776,59.31549]";"[18.08819,59.31778]";"10.00";"13.72";"100.00"
"2837";"477";"49";"2023-11-20 10:54";"2023-11-20 11:01";"[18.08582,59.33343]";"[18.08764,59.33482]";"10.00";"18.01";"100.00"
"2838";"88";"859";"2023-11-20 10:56";"2023-11-20 11:05";"[11.9885,57.6842]";"[11.9917,57.68732]";"10.00";"24.84";"100.00"
"2839";"88";"859";"2023-11-20 11:25";"2023-11-20 11:30";"[11.9917,57.68732]";"[11.98765,57.68642]";"10.00";"12.25";"100.00"
"2840";"477";"49";"2023-11-20 11:27";"2023-11-20 11:33";"[18.08764,59.33482]";"[18.08095,59.33575]";"10.00";"17.77";"100.00"
"2841";"88";"859";"2023-11-20 11:56";"2023-11-20 11:58";"[11.98765,57.68642]";"[11.9885,57.6842]";"10.00";"4.25";"100.00"
"2842";"478";"49";"2023-11-20 11:58";"2023-11-20 12:01";"[18.08095,59.33575]";"[18.08582,59.33343]";"10.00";"6.30";"100.00"
"2843";"601";"508";"2023-11-20 12:19";"2023-11-20 12:27";"[13.48909,59.37119]";"[13.49468,59.37506]";"10.00";"22.49";"100.00"
"2844";"601";"508";"2023-11-20 12:47";"2023-11-20 12:52";"[13.49468,59.37506]";"[13.49137,59.37351]";"10.00";"14.52";"100.00"
"2845";"24";"113";"2023-11-20 13:17";"2023-11-20 13:22";"[18.07988,59.34441]";"[18.07301,59.34209]";"10.00";"12.68";"100.00"
"2846";"602";"508";"2023-11-20 13:17";"2023-11-20 13:20";"[13.49137,59.37351]";"[13.48909,59.37119]";"10.00";"8.42";"100.00"
"2847";"361";"396";"2023-11-20 13:18";"2023-11-20 13:20";"[13.52735,59.4092]";"[13.52301,59.40802]";"10.00";"5.39";"100.00"
"2848";"411";"103";"2023-11-20 13:21";"2023-11-20 13:30";"[18.08199,59.33344]";"[18.08869,59.33597]";"10.00";"25.65";"100.00"
"2849";"906";"65";"2023-11-20 13:25";"2023-11-20 13:39";"[18.10229,59.33933]";"[18.09703,59.34292]";"10.00";"41.43";"100.00"
"2850";"39";"90";"2023-11-20 13:28";"2023-11-20 13:41";"[18.10289,59.33191]";"[18.10241,59.33321]";"10.00";"36.49";"100.00"
"2851";"301";"11";"2023-11-20 13:35";"2023-11-20 13:47";"[18.02398,59.33437]";"[18.03259,59.33092]";"10.00";"35.40";"100.00"
"2852";"25";"113";"2023-11-20 13:45";"2023-11-20 13:49";"[18.07301,59.34209]";"[18.07819,59.3417]";"10.00";"9.17";"100.00"
"2853";"26";"113";"2023-11-20 14:01";"2023-11-20 14:04";"[18.07819,59.3417]";"[18.07988,59.34441]";"10.00";"7.46";"100.00"
"2854";"361";"396";"2023-11-20 14:07";"2023-11-20 14:10";"[13.52301,59.40802]";"[13.52655,59.40744]";"10.00";"8.58";"100.00"
"2855";"907";"65";"2023-11-20 14:07";"2023-11-20 14:09";"[18.09703,59.34292]";"[18.10299,59.34191]";"10.00";"5.69";"100.00"
"2856";"302";"11";"2023-11-20 14:08";"2023-11-20 14:14";"[18.03259,59.33092]";"[18.02761,59.33221]";"10.00";"15.24";"100.00"
"2857";"39";"90";"2023-11-20 14:10";"2023-11-20 14:14";"[18.10241,59.33321]";"[18.10752,59.33429]";"10.00";"11.25";"100.00"
"2858";"1013";"633";"2023-11-20 14:10";"2023-11-20 14:18";"[13.56258,59.40737]";"[13.56124,59.40749]";"10.00";"21.80";"100.00"
"2859";"411";"103";"2023-11-20 14:15";"2023-11-20 14:22";"[18.08869,59.33597]";"[18.08226,59.33719]";"10.00";"18.37";"100.00"
"2860";"411";"103";"2023-11-20 14:27";"2023-11-20 14:33";"[18.08226,59.33719]";"[18.08199,59.33344]";"10.00";"15.08";"100.00"
"2861";"39";"90";"2023-11-20 14:33";"2023-11-20 14:38";"[18.10752,59.33429]";"[18.10289,59.33191]";"10.00";"12.94";"100.00"
"2862";"362";"396";"2023-11-20 14:39";"2023-11-20 14:43";"[13.52655,59.40744]";"[13.52735,59.4092]";"10.00";"9.45";"100.00"
"2863";"1014";"633";"2023-11-20 14:44";"2023-11-20 14:47";"[13.56124,59.40749]";"[13.5655,59.40899]";"10.00";"7.89";"100.00"
"2864";"908";"65";"2023-11-20 14:51";"2023-11-20 14:58";"[18.10299,59.34191]";"[18.10229,59.33933]";"10.00";"20.94";"100.00"
"2865";"1015";"633";"2023-11-20 14:55";"2023-11-20 14:59";"[13.5655,59.40899]";"[13.56258,59.40737]";"10.00";"10.17";"100.00"
"2866";"303";"11";"2023-11-20 15:08";"2023-11-20 15:15";"[18.02761,59.33221]";"[18.02398,59.33437]";"10.00";"18.61";"100.00"
"2867";"994";"555";"2023-11-20 15:26";"2023-11-20 15:32";"[13.4865,59.37326]";"[13.48249,59.37445]";"10.00";"17.86";"100.00"
"2868";"994";"555";"2023-11-20 16:29";"2023-11-20 16:34";"[13.48249,59.37445]";"[13.48528,59.37616]";"10.00";"14.49";"100.00"
"2869";"702";"206";"2023-11-20 16:37";"2023-11-20 16:42";"[18.03266,59.32834]";"[18.03566,59.33023]";"10.00";"13.84";"100.00"
"2870";"663";"436";"2023-11-20 16:47";"2023-11-20 16:51";"[13.50789,59.40255]";"[13.51336,59.40164]";"10.00";"10.47";"100.00"
"2871";"1057";"81";"2023-11-20 16:47";"2023-11-20 16:57";"[18.05745,59.31827]";"[18.05759,59.31575]";"10.00";"28.20";"100.00"
"2872";"703";"206";"2023-11-20 16:54";"2023-11-20 16:57";"[18.03566,59.33023]";"[18.03266,59.32834]";"10.00";"7.14";"100.00"
"2873";"994";"555";"2023-11-20 16:59";"2023-11-20 17:05";"[13.48528,59.37616]";"[13.4865,59.37326]";"10.00";"16.46";"100.00"
"2874";"1057";"81";"2023-11-20 17:09";"2023-11-20 17:13";"[18.05759,59.31575]";"[18.05159,59.31761]";"10.00";"11.46";"100.00"
"2875";"775";"738";"2023-11-20 17:19";"2023-11-20 17:25";"[13.56105,59.41455]";"[13.55737,59.41309]";"10.00";"16.24";"100.00"
"2876";"664";"436";"2023-11-20 17:37";"2023-11-20 17:41";"[13.51336,59.40164]";"[13.51212,59.40405]";"10.00";"11.63";"100.00"
"2877";"1040";"636";"2023-11-20 17:54";"2023-11-20 18:03";"[13.4607,59.37914]";"[13.45876,59.38051]";"10.00";"24.69";"100.00"
"2878";"1058";"81";"2023-11-20 18:02";"2023-11-20 18:08";"[18.05159,59.31761]";"[18.05745,59.31827]";"10.00";"15.29";"100.00"
"2879";"776";"738";"2023-11-20 18:15";"2023-11-20 18:17";"[13.55737,59.41309]";"[13.55616,59.41553]";"10.00";"3.80";"100.00"
"2880";"1040";"636";"2023-11-20 18:15";"2023-11-20 18:19";"[13.45876,59.38051]";"[13.4607,59.37914]";"10.00";"9.18";"100.00"
"2881";"665";"436";"2023-11-20 18:20";"2023-11-20 18:24";"[13.51212,59.40405]";"[13.50789,59.40255]";"10.00";"9.03";"100.00"
"2882";"162";"924";"2023-11-20 18:52";"2023-11-20 18:59";"[11.93486,57.7237]";"[11.93419,57.72624]";"10.00";"18.29";"100.00"
"2883";"776";"738";"2023-11-20 19:11";"2023-11-20 19:17";"[13.55616,59.41553]";"[13.56105,59.41455]";"10.00";"15.79";"100.00"
"2884";"11";"608";"2023-11-20 19:12";"2023-11-20 19:24";"[13.55541,59.40457]";"[13.55048,59.40277]";"10.00";"34.98";"100.00"
"2885";"12";"608";"2023-11-20 19:34";"2023-11-20 19:37";"[13.55048,59.40277]";"[13.5508,59.4048]";"10.00";"7.41";"100.00"
